1633,12,12,False
1635,5,5,False
1636,10,10,False
1637,2,2,False
1638,23,23,False
1639,9,9,False
1640,33,33,False
1641,13,13,False
1642,35,35,False
1643,19,19,False
1644,8,8,False
1645,5,5,False
1646,34,34,False
1647,9,9,False
1648,10,10,False
1649,1,1,False
1650,35,35,False
1651,17,17,False
1652,13,13,False
1653,10,10,False
1654,38,38,False
1655,13,13,False
1656,7,7,False
1657,26,26,False
1658,12,12,False
1659,14,14,False
1660,7,7,False
1661,28,28,False
1662,17,17,False
1663,31,31,False
1664,2,2,False
1665,25,25,False
1666,16,16,False
1667,6,6,False
1668,12,12,False
1669,38,38,False
1670,17,17,False
1671,10,10,False
1672,9,9,False
1673,7,7,False
1674,15,15,False
1675,22,22,False
1676,7,7,False
1677,1,1,False
1678,38,38,False
1679,13,13,False
1680,13,13,False
1681,25,25,False
1682,17,17,False
1683,23,23,False
1684,31,31,False
1685,38,38,False
1686,7,7,False
1687,38,38,False
1688,1,1,False
1689,25,25,False
1690,7,7,False
1691,34,34,False
1692,9,9,False
1693,17,17,False
1695,26,26,False
1696,17,17,False
1697,30,30,False
1698,38,38,False
1699,27,27,False
1700,6,6,False
1701,5,5,False
1702,32,32,False
1703,25,25,False
1704,16,16,False
1705,35,35,False
1706,18,18,False
1707,7,7,False
